title,link,text,date
“西南财经大学—长虹集团”校企合作共建启动会召开,../info/1003/58941.htm,“西南财经大学—长虹集团”校企合作共建启动会召开,2022.04.02
学校召开疫情防控知识专题培训会,../info/1003/58931.htm,学校召开疫情防控知识专题培训会,2022.03.30
教育部召开国家智慧教育平台启动仪式视频会议  我校设分会场,../info/1003/58921.htm,教育部召开国家智慧教育平台启动仪式视频会议  我校设分会场,2022.03.29
学校召开党委教师工作委员会会议研究部署2022年教师思想政治和师德师风建设工作,../info/1003/58911.htm,学校召开党委教师工作委员会会议研究部署2022年教师思想政治和师德师...,2022.03.24
省委宣传部副部长高中伟一行来我校调研省重点马院建设情况,../info/1003/58891.htm,省委宣传部副部长高中伟一行来我校调研省重点马院建设情况,2022.03.18
学校召开2022年外事工作会议,../info/1003/58901.htm,学校召开2022年外事工作会议,2022.03.18
学校召开疫情防控工作会,../info/1003/58881.htm,学校召开疫情防控工作会,2022.03.17
我校“凉山州大型易地扶贫搬迁社区治理创新实验工作”项目入选教育部直属高校服务乡村振兴创新实验培育项目,../info/1003/58871.htm,我校“凉山州大型易地扶贫搬迁社区治理创新实验工作”项目入选教育部...,2022.03.16
学校开展2022年植树节活动暨爱国卫生运动大扫除,../info/1003/58861.htm,学校开展2022年植树节活动暨爱国卫生运动大扫除,2022.03.12
学校召开2022年全面从严治党工作会议,../info/1003/58851.htm,学校召开2022年全面从严治党工作会议,2022.03.11
弘扬奋斗精神  绽放时代芳华——学校举行庆祝“三八”国际劳动妇女节表彰座谈会,../info/1003/58841.htm,弘扬奋斗精神  绽放时代芳华——学校举行庆祝“三八”国际劳动妇女节...,2022.03.10
祝贺！我校章群教授荣获“全国三八红旗手”称号,../info/1003/58831.htm,祝贺！我校章群教授荣获“全国三八红旗手”称号,2022.03.08
我校心理微电影作品获评首届全国高校“百佳心理微电影”,../info/1003/58821.htm,我校心理微电影作品获评首届全国高校“百佳心理微电影”,2022.03.07
学校召开党委理论学习中心组学习（扩大）会议 深入学习贯彻习近平总书记关于加强“双一流”建设的重要论述 专题研讨学校第二轮“双一流”建设,../info/1003/58811.htm,学校召开党委理论学习中心组学习（扩大）会议 深入学习贯彻习近平总书...,2022.03.07
学校召开2022年春季学期本科教学院长工作会,../info/1003/58801.htm,学校召开2022年春季学期本科教学院长工作会,2022.03.04
春季学期分管科研工作负责人会议召开,../info/1003/58791.htm,春季学期分管科研工作负责人会议召开,2022.03.04
学校召开院级党组织书记工作会 安排部署新学期工作,../info/1003/58771.htm,学校召开院级党组织书记工作会 安排部署新学期工作,2022.03.03
中国家庭金融调查实践育人项目入选教育部“2022年高校思想政治工作精品项目”,../info/1003/58781.htm,中国家庭金融调查实践育人项目入选教育部“2022年高校思想政治工作精...,2022.03.03
我校获批教育部首批虚拟教研室建设试点,../info/1003/58761.htm,我校获批教育部首批虚拟教研室建设试点,2022.03.01
西南财经大学“劳动收入奖励计划”入选教育部《高校扶贫优秀案例选编》,../info/1003/58751.htm,西南财经大学“劳动收入奖励计划”入选教育部《高校扶贫优秀案例选编》,2022.02.28
开学第一天，校领导深入一线检查指导教学工作,../info/1003/58741.htm,开学第一天，校领导深入一线检查指导教学工作,2022.02.26
学校召开疫情防控工作领导小组会议  研究部署新学期疫情防控工作,../info/1003/58711.htm,学校召开疫情防控工作领导小组会议  研究部署新学期疫情防控工作,2022.02.25
四川省召开2022年全省教育工作视频会议 我校设分会场,../info/1003/58731.htm,四川省召开2022年全省教育工作视频会议 我校设分会场,2022.02.25
春季学期学位与研究生教育院长工作会召开,../info/1003/58721.htm,春季学期学位与研究生教育院长工作会召开,2022.02.25
学校召开疫情防控工作会议,../info/1003/59381.htm,学校召开疫情防控工作会议,2022.02.21
校领导带队检查指导光华校区春季学期开学工作,../info/1003/59371.htm,校领导带队检查指导光华校区春季学期开学工作,2022.02.20
学校召开2022年春季学期中层干部学习会,../info/1003/59361.htm,学校召开2022年春季学期中层干部学习会,2022.02.20
学校开展春季学期开学校园安全和疫情防控工作检查,../info/1003/59351.htm,学校开展春季学期开学校园安全和疫情防控工作检查,2022.02.18
校领导看望慰问春节期间坚守岗位的值班员工,../info/1003/59341.htm,校领导看望慰问春节期间坚守岗位的值班员工,2022.02.01
校领导带队开展访企拓岗活动,../info/1003/58661.htm,校领导带队开展访企拓岗活动,2022.05.20
学校召开审计委员会第一次会议,../info/1003/58641.htm,学校召开审计委员会第一次会议,2022.05.20
校领导带队开展访企拓岗活动,../info/1003/58651.htm,校领导带队开展访企拓岗活动,2022.05.20
以色列驻成都领事馆总领事一行来访我校,../info/1003/58631.htm,以色列驻成都领事馆总领事一行来访我校,2022.05.19
校领导带队开展访企拓岗活动,../info/1003/58621.htm,校领导带队开展访企拓岗活动,2022.05.18
学校召开思政课程建设推进会,../info/1003/58611.htm,学校召开思政课程建设推进会,2022.05.17
校领导带队开展访企拓岗活动,../info/1003/58601.htm,校领导带队开展访企拓岗活动,2022.05.16
校领导带队开展访企拓岗活动,../info/1003/58591.htm,校领导带队开展访企拓岗活动,2022.05.16
党委书记赵德武率队“访企拓岗”促就业,../info/1003/58581.htm,党委书记赵德武率队“访企拓岗”促就业,2022.05.15
护士节校领导前往校医院亲切慰问一线医护人员,../info/1003/58571.htm,护士节校领导前往校医院亲切慰问一线医护人员,2022.05.13
学校召开学习贯彻习近平总书记在庆祝中国共产主义青年团成立100周年大会上的重要讲话精神暨五四表彰大会,../info/1003/58561.htm,学校召开学习贯彻习近平总书记在庆祝中国共产主义青年团成立100周年大...,2022.05.12
我校参与建设的交子金融博物馆落成开放,../info/1003/58551.htm,我校参与建设的交子金融博物馆落成开放,2022.05.12
我校与四川省自然资源投资集团签署战略合作协议,../info/1003/58541.htm,我校与四川省自然资源投资集团签署战略合作协议,2022.05.11
四川省委“两新”工委专职副书记尹显耀一行来校调研,../info/1003/58531.htm,四川省委“两新”工委专职副书记尹显耀一行来校调研,2022.05.09
党委常委会专题学习习近平总书记在中国人民大学考察时重要讲话精神,../info/1003/58521.htm,党委常委会专题学习习近平总书记在中国人民大学考察时重要讲话精神,2022.05.07
学校召开四川省保险行业企业代表调研座谈会,../info/1003/58481.htm,学校召开四川省保险行业企业代表调研座谈会,2022.05.05
校领导带队开展访企拓岗活动,../info/1003/58501.htm,校领导带队开展访企拓岗活动,2022.05.05
学校两个教师工作室入选四川省高校思想政治教育名师工作室,../info/1003/58511.htm,学校两个教师工作室入选四川省高校思想政治教育名师工作室,2022.05.05
学校召开疫情防控专题工作会,../info/1003/58491.htm,学校召开疫情防控专题工作会,2022.05.05
喜报！我校高晋康教授荣获2022年全国五一劳动奖章,../info/1003/58471.htm,喜报！我校高晋康教授荣获2022年全国五一劳动奖章,2022.04.29
外国语学院学科建设咨询委员会成立,../info/1003/58461.htm,外国语学院学科建设咨询委员会成立,2022.04.29
礼赞劳动者 慰问送关怀——学校开展慰问防疫一线教职工活动,../info/1003/58451.htm,礼赞劳动者 慰问送关怀——学校开展慰问防疫一线教职工活动,2022.04.29
彭琳率队赴西南财经大学地方人大预算审查监督研究中心开展调研,../info/1003/58441.htm,彭琳率队赴西南财经大学地方人大预算审查监督研究中心开展调研,2022.04.28
我校入驻天府中央法务区 与四川天府新区管委会签署全面合作协议,../info/1003/58431.htm,我校入驻天府中央法务区 与四川天府新区管委会签署全面合作协议,2022.04.27
首届成渝双城经济圈高校税务案例大赛决赛圆满落幕,../info/1003/58421.htm,首届成渝双城经济圈高校税务案例大赛决赛圆满落幕,2022.04.26
学校召开党委理论学习中心组学习（扩大）会议    深化学习中央人才工作会议精神 专题研讨新阶段学校人才队伍建设工作,../info/1003/58411.htm,学校召开党委理论学习中心组学习（扩大）会议    深化学习中央人才工...,2022.04.25
学校召开2022年党建与思想政治工作会议,../info/1003/58401.htm,学校召开2022年党建与思想政治工作会议,2022.04.21
学校召开2022届毕业生就业工作会议,../info/1003/58381.htm,学校召开2022届毕业生就业工作会议,2022.04.20
五四前夕，我校团组织和个人荣获共青团中央、共青团四川省委多项表彰,../info/1003/58391.htm,五四前夕，我校团组织和个人荣获共青团中央、共青团四川省委多项表彰,2022.04.20
学校领导现场调研成都大运会青羊赛区排球赛事场馆,../info/1003/58371.htm,学校领导现场调研成都大运会青羊赛区排球赛事场馆,2022.04.18
教育部召开新一轮“双一流”建设推进会视频会议 我校设分会场,../info/1003/58361.htm,教育部召开新一轮“双一流”建设推进会视频会议 我校设分会场,2022.04.14
温江区委书记王乾来校调研指导疫情防控工作,../info/1003/59041.htm,温江区委书记王乾来校调研指导疫情防控工作,2022.04.12
西南财经大学北马其顿圣基里尔·麦托迪大学 孔子学院2022年度理事会会议召开,../info/1003/59031.htm,西南财经大学北马其顿圣基里尔·麦托迪大学 孔子学院2022年度理事会会...,2022.04.12
