ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000006.SH,20030903,1537.424,1509.672,1549.552,1504.542,1508.768,28.656,1.8993,129438.0,106926.393
000006.SH,20030902,1508.768,1520.145,1522.09,1502.418,1518.128,-9.36,-0.6165,79627.0,59598.31
000006.SH,20030901,1518.128,1485.854,1519.021,1485.184,1484.744,33.384,2.2485,116068.0,87897.277
000006.SH,20030829,1484.744,1477.413,1484.744,1465.589,1478.83,5.914,0.3999,69922.0,52475.259
000006.SH,20030828,1478.83,1478.601,1507.326,1475.149,1478.321,0.509,0.0344,52753.0,40389.638
000006.SH,20030827,1478.321,1479.921,1486.697,1469.796,1480.185,-1.864,-0.1259,50869.0,37478.89
000006.SH,20030826,1480.185,1474.63,1484.57,1472.659,1479.324,0.861,0.0582,70153.0,48686.071
000006.SH,20030825,1479.324,1490.153,1505.608,1476.591,1510.889,-31.565,-2.0892,93573.0,65158.624
000006.SH,20030822,1510.889,1508.963,1521.534,1503.651,1509.514,1.375,0.0911,73918.0,50951.261
000006.SH,20030821,1509.514,1513.531,1517.708,1506.702,1518.444,-8.93,-0.5881,62403.0,48333.619
000006.SH,20030820,1518.444,1532.576,1534.104,1506.525,1531.927,-13.483,-0.8801,66777.0,44731.394
000006.SH,20030819,1531.927,1527.427,1537.082,1526.06,1527.254,4.673,0.306,51457.0,36537.438
000006.SH,20030818,1527.254,1537.425,1560.062,1525.383,1524.241,3.013,0.1977,95151.0,70970.245
000006.SH,20030815,1524.241,1531.045,1541.357,1522.785,1531.996,-7.755,-0.5062,70559.0,57289.457
000006.SH,20030814,1531.996,1539.744,1553.524,1528.988,1542.263,-10.267,-0.6657,54677.0,43746.365
000006.SH,20030813,1542.263,1559.164,1566.449,1541.689,1557.675,-15.412,-0.9894,54847.0,46127.79
000006.SH,20030812,1557.675,1547.427,1566.251,1547.427,1548.419,9.256,0.5978,47030.0,37176.484
000006.SH,20030811,1548.419,1547.598,1548.817,1539.647,1549.924,-1.505,-0.0971,53310.0,39430.995
000006.SH,20030808,1549.924,1570.076,1572.22,1544.115,1569.511,-19.587,-1.248,90156.0,76800.297
000006.SH,20030807,1569.511,1574.431,1583.833,1568.291,1572.283,-2.772,-0.1763,76572.0,66110.768
000006.SH,20030806,1572.283,1564.927,1575.335,1554.275,1564.322,7.961,0.5089,86867.0,67832.001
000006.SH,20030805,1564.322,1570.063,1573.868,1560.542,1572.871,-8.549,-0.5435,65177.0,52377.053
000006.SH,20030804,1572.871,1552.252,1575.015,1538.273,1550.351,22.52,1.4526,100013.0,82585.091
000006.SH,20030801,1550.351,1565.931,1567.754,1536.491,1567.953,-17.602,-1.1226,78550.0,63714.387
000006.SH,20030731,1567.953,1569.689,1576.274,1567.113,1566.79,1.163,0.0742,91710.0,74189.636
000006.SH,20030730,1566.79,1558.261,1569.379,1557.079,1557.989,8.801,0.5649,143236.0,121125.643
000006.SH,20030729,1557.989,1549.077,1559.503,1546.562,1549.874,8.115,0.5236,47522.0,44626.112
000006.SH,20030728,1549.874,1564.906,1565.05,1546.115,1567.375,-17.501,-1.1166,79289.0,66912.288
000006.SH,20030725,1567.375,1575.256,1584.826,1558.769,1578.287,-10.912,-0.6914,84783.0,78147.02
000006.SH,20030724,1578.287,1596.543,1597.958,1575.72,1596.108,-17.821,-1.1165,104940.0,117344.665
000006.SH,20030723,1596.108,1589.12,1596.646,1582.905,1589.135,6.973,0.4388,69232.0,63460.772
000006.SH,20030722,1589.135,1584.677,1603.455,1574.386,1581.108,8.027,0.5077,94342.0,83450.975
000006.SH,20030721,1581.108,1608.729,1608.967,1566.759,1614.304,-33.196,-2.0564,150607.0,136029.5
000006.SH,20030718,1614.304,1652.115,1653.339,1611.758,1650.46,-36.156,-2.1907,146806.0,135355.882
000006.SH,20030717,1650.46,1651.262,1653.19,1644.771,1652.09,-1.63,-0.0987,167630.0,158301.991
000006.SH,20030716,1652.09,1647.345,1667.513,1645.257,1645.151,6.939,0.4218,126472.0,105143.918
000006.SH,20030715,1645.151,1648.456,1651.135,1632.257,1646.745,-1.594,-0.0968,94429.0,95848.289
000006.SH,20030714,1646.745,1658.006,1663.718,1643.905,1656.205,-9.46,-0.5712,94581.0,91230.982
000006.SH,20030711,1656.205,1665.984,1667.354,1652.566,1663.606,-7.401,-0.4449,114884.0,116274.401
000006.SH,20030710,1663.606,1643.001,1666.398,1636.736,1640.794,22.812,1.3903,125409.0,104023.573
000006.SH,20030709,1640.794,1654.634,1657.746,1638.998,1652.236,-11.442,-0.6925,73985.0,61863.424
000006.SH,20030708,1652.236,1632.769,1664.721,1630.374,1632.479,19.757,1.2102,76347.0,63449.391
000006.SH,20030707,1632.479,1642.721,1643.557,1626.289,1645.208,-12.729,-0.7737,91002.0,69924.52
000006.SH,20030704,1645.208,1643.429,1653.58,1638.211,1643.633,1.575,0.0958,65736.0,52663.534
000006.SH,20030703,1643.633,1642.489,1646.861,1636.638,1641.956,1.677,0.1021,69026.0,56817.373
000006.SH,20030702,1641.956,1633.437,1642.19,1624.529,1630.051,11.905,0.7303,80979.0,67948.972
000006.SH,20030701,1630.051,1636.615,1651.15,1627.675,1636.939,-6.888,-0.4208,92327.0,76108.759
000006.SH,20030630,1636.939,1643.136,1651.815,1634.252,1644.424,-7.485,-0.4552,86872.0,68855.934
000006.SH,20030627,1644.424,1678.439,1678.837,1643.949,1678.836,-34.412,-2.0498,129102.0,115044.39
000006.SH,20030626,1678.836,1676.657,1683.751,1639.076,1679.847,-1.011,-0.0602,194552.0,162820.917
000006.SH,20030625,1679.847,1695.135,1697.984,1677.533,1691.616,-11.769,-0.6957,102953.0,82059.08
000006.SH,20030624,1691.616,1686.278,1698.478,1685.051,1690.779,0.837,0.0495,125544.0,104092.637
000006.SH,20030623,1690.779,1712.851,1714.523,1688.04,1713.17,-22.391,-1.307,112769.0,96266.536
000006.SH,20030620,1713.17,1726.443,1731.365,1711.851,1728.405,-15.235,-0.8814,115055.0,101616.735
000006.SH,20030619,1728.405,1757.448,1759.635,1720.189,1757.14,-28.735,-1.6353,174474.0,153613.62
000006.SH,20030618,1757.14,1755.858,1769.554,1755.858,1753.169,3.971,0.2265,194301.0,161095.705
000006.SH,20030617,1753.169,1756.491,1763.427,1745.688,1757.614,-4.445,-0.2529,160616.0,133138.911
000006.SH,20030616,1757.614,1758.841,1762.714,1751.765,1757.129,0.485,0.0276,230750.0,189771.061
000006.SH,20030613,1757.129,1748.255,1759.688,1746.915,1749.368,7.761,0.4436,149959.0,136494.193
000006.SH,20030612,1749.368,1759.15,1760.383,1741.294,1759.07,-9.702,-0.5515,107165.0,96143.265
000006.SH,20030611,1759.07,1729.567,1759.29,1729.567,1730.133,28.937,1.6725,187053.0,176644.422
000006.SH,20030610,1730.133,1724.118,1743.705,1723.792,1725.695,4.438,0.2572,136748.0,117896.479
000006.SH,20030609,1725.695,1727.544,1733.942,1715.12,1734.986,-9.291,-0.5355,172085.0,151542.481
000006.SH,20030606,1734.986,1745.58,1755.978,1733.145,1747.45,-12.464,-0.7133,218065.0,190134.996
000006.SH,20030605,1747.45,1786.155,1786.275,1744.344,1782.943,-35.493,-1.9907,340880.0,288591.133
000006.SH,20030604,1782.943,1774.653,1786.806,1755.491,1781.893,1.05,0.0589,245381.0,235181.34
000006.SH,20030603,1781.893,1813.431,1816.88,1779.572,1811.872,-29.979,-1.6546,247596.0,212890.576
000006.SH,20030602,1811.872,1817.663,1823.923,1806.069,1811.772,0.1,0.0055,258646.0,247394.861
000006.SH,20030530,1811.772,1785.766,1847.036,1784.516,1780.129,31.643,1.7776,629002.0,651462.164
000006.SH,20030529,1780.129,1732.2,1781.068,1725.977,1733.923,46.206,2.6648,384022.0,343610.496
000006.SH,20030528,1733.923,1754.295,1761.289,1730.115,1749.632,-15.709,-0.8978,235081.0,193645.25
000006.SH,20030527,1749.632,1746.373,1754.338,1735.026,1743.505,6.127,0.3514,159330.0,140944.979
000006.SH,20030526,1743.505,1735.198,1755.575,1730.568,1728.303,15.202,0.8796,196414.0,186301.03
000006.SH,20030523,1728.303,1714.427,1734.939,1708.628,1713.498,14.805,0.864,179635.0,154719.453
000006.SH,20030522,1713.498,1709.446,1716.263,1695.748,1711.814,1.684,0.0984,112883.0,106767.097
000006.SH,20030521,1711.814,1714.025,1727.596,1709.402,1713.505,-1.691,-0.0987,123536.0,107113.66
000006.SH,20030520,1713.505,1749.6,1749.6,1711.606,1749.888,-36.383,-2.0792,146394.0,133945.491
000006.SH,20030519,1749.888,1727.892,1766.477,1719.241,1727.205,22.683,1.3133,242521.0,223103.154
000006.SH,20030516,1727.205,1724.598,1742.414,1718.597,1721.079,6.126,0.3559,323644.0,321504.341
000006.SH,20030515,1721.079,1676.446,1721.992,1667.28,1673.046,48.033,2.871,262628.0,234143.791
000006.SH,20030514,1673.046,1636.523,1673.583,1627.709,1639.369,33.677,2.0543,239300.0,213324.174
000006.SH,20030513,1639.369,1684.253,1688.615,1630.715,1685.66,-46.291,-2.7462,288684.0,231506.763
000006.SH,20030512,1685.66,1742.158,1742.357,1683.349,1748.48,-62.82,-3.5928,217107.0,183877.233
000006.SH,20030430,1748.48,1763.459,1783.512,1740.014,1760.42,-11.94,-0.6782,319755.0,287031.985
000006.SH,20030429,1760.42,1796.628,1796.628,1743.694,1795.983,-35.563,-1.9801,273312.0,249750.933
000006.SH,20030428,1795.983,1744.647,1798.566,1703.272,1754.875,41.108,2.3425,326699.0,291396.245
000006.SH,20030425,1754.875,1821.121,1829.019,1749.068,1807.599,-52.724,-2.9168,313424.0,285046.807
000006.SH,20030424,1807.599,1836.619,1868.397,1792.665,1838.696,-31.097,-1.6913,408191.0,398259.774
000006.SH,20030423,1838.696,1834.951,1878.291,1824.402,1835.016,3.68,0.2005,265611.0,260675.01
000006.SH,20030422,1835.016,1834.432,1858.607,1830.136,1832.779,2.237,0.1221,111167.0,117970.036
000006.SH,20030421,1832.779,1884.151,1890.163,1820.239,1885.688,-52.909,-2.8058,295728.0,293540.118
000006.SH,20030418,1885.688,1882.116,1917.422,1882.116,1882.36,3.328,0.1768,330762.0,344989.977
000006.SH,20030417,1882.36,1891.436,1909.049,1859.383,1888.85,-6.49,-0.3436,310359.0,324209.344
000006.SH,20030416,1888.85,1895.954,1944.716,1875.302,1894.072,-5.222,-0.2757,549588.0,560944.221
000006.SH,20030415,1894.072,1900.869,1905.161,1871.128,1894.506,-0.434,-0.0229,418535.0,437766.896
000006.SH,20030414,1894.506,1836.281,1897.687,1835.116,1830.576,63.93,3.4923,669180.0,689865.437
000006.SH,20030411,1830.576,1807.751,1831.391,1803.365,1804.605,25.971,1.4392,365000.0,361156.046
000006.SH,20030410,1804.605,1776.573,1814.054,1776.573,1774.525,30.08,1.6951,383271.0,394051.406
000006.SH,20030409,1774.525,1762.759,1776.799,1739.064,1762.639,11.886,0.6743,269764.0,233992.099
000006.SH,20030408,1762.639,1772.948,1777.992,1756.556,1773.912,-11.273,-0.6355,142145.0,130100.839
000006.SH,20030407,1773.912,1799.475,1803.85,1772.512,1799.939,-26.027,-1.446,135348.0,128580.158
000006.SH,20030404,1799.939,1792.56,1804.09,1785.737,1794.537,5.402,0.301,118404.0,115849.173
000006.SH,20030403,1794.537,1810.656,1814.359,1791.108,1812.097,-17.56,-0.969,155541.0,168980.671
000006.SH,20030402,1812.097,1822.558,1826.785,1808.884,1822.074,-9.977,-0.5476,133678.0,138361.241
000006.SH,20030401,1822.074,1793.152,1835.936,1787.979,1793.129,28.945,1.6142,278535.0,286007.516
000006.SH,20030331,1793.129,1784.386,1793.932,1777.493,1783.713,9.416,0.5279,180058.0,194619.164
000006.SH,20030328,1783.713,1788.583,1812.658,1774.353,1787.02,-3.307,-0.1851,223144.0,242842.3
000006.SH,20030327,1787.02,1733.053,1792.278,1714.197,1734.618,52.402,3.021,177650.0,174819.926
000006.SH,20030326,1734.618,1745.368,1749.4,1731.294,1746.716,-12.098,-0.6926,84348.0,71627.571
000006.SH,20030325,1746.716,1770.722,1772.161,1745.786,1770.977,-24.261,-1.3699,90282.0,87378.401
000006.SH,20030324,1770.977,1777.752,1781.117,1763.319,1769.029,1.948,0.1101,49399.0,50632.711
000006.SH,20030321,1769.029,1755.294,1770.46,1754.263,1755.746,13.283,0.7565,71151.0,72063.115
000006.SH,20030320,1755.746,1773.974,1779.364,1749.614,1773.082,-17.336,-0.9777,84367.0,84343.195
000006.SH,20030319,1773.082,1764.378,1784.411,1759.909,1765.403,7.679,0.435,152564.0,164384.374
000006.SH,20030318,1765.403,1770.869,1792.005,1759.779,1771.602,-6.199,-0.3499,115795.0,120343.182
000006.SH,20030317,1771.602,1781.875,1784.168,1753.022,1786.122,-14.52,-0.8129,95322.0,96574.235
000006.SH,20030314,1786.122,1790.471,1796.394,1783.818,1789.816,-3.694,-0.2064,81785.0,85064.393
000006.SH,20030313,1789.816,1809.365,1812.8,1787.543,1806.068,-16.252,-0.8999,100030.0,100080.149
000006.SH,20030312,1806.068,1802.894,1809.47,1782.417,1803.139,2.929,0.1624,96106.0,100584.704
000006.SH,20030311,1803.139,1802.064,1813.533,1798.062,1805.361,-2.222,-0.1231,90066.0,95422.847
000006.SH,20030310,1805.361,1835.672,1840.647,1801.607,1834.89,-29.529,-1.6093,153067.0,148844.608
000006.SH,20030307,1834.89,1843.773,1851.808,1833.313,1844.499,-9.609,-0.521,130743.0,145184.181
000006.SH,20030306,1844.499,1869.45,1873.3,1840.838,1870.407,-25.908,-1.3852,168137.0,176052.582
000006.SH,20030305,1870.407,1886.726,1890.143,1864.005,1886.6,-16.193,-0.8583,161474.0,180297.847
000006.SH,20030304,1886.6,1890.64,1892.886,1878.359,1887.762,-1.162,-0.0616,179511.0,206402.131
000006.SH,20030303,1887.762,1875.757,1888.107,1871.635,1868.241,19.521,1.0449,252808.0,278615.318
000006.SH,20030228,1868.241,1871.468,1875.37,1855.022,1870.379,-2.138,-0.1143,276644.0,255429.653
000006.SH,20030227,1870.379,1875.893,1886.061,1862.099,1878.134,-7.755,-0.4129,158506.0,154278.645
000006.SH,20030226,1878.134,1881.366,1890.284,1870.903,1882.988,-4.854,-0.2578,184741.0,197876.47
000006.SH,20030225,1882.988,1833.478,1909.787,1833.062,1829.958,53.03,2.8979,406071.0,415408.427
000006.SH,20030224,1829.958,1820.338,1839.612,1819.346,1825.596,4.362,0.2389,168514.0,181972.497
000006.SH,20030221,1825.596,1865.631,1869.425,1824.318,1870.011,-44.415,-2.3751,186982.0,183508.906
000006.SH,20030220,1870.011,1883.804,1892.956,1866.163,1877.672,-7.661,-0.408,162310.0,177294.407
000006.SH,20030219,1877.672,1867.473,1878.24,1856.663,1867.893,9.779,0.5235,182322.0,219809.773
000006.SH,20030218,1867.893,1863.653,1869.932,1852.385,1864.64,3.253,0.1745,153642.0,163832.218
000006.SH,20030217,1864.64,1875.663,1892.244,1853.741,1874.45,-9.81,-0.5234,275438.0,284011.768
000006.SH,20030214,1874.45,1843.216,1886.393,1843.216,1843.754,30.696,1.6649,436591.0,455032.321
000006.SH,20030213,1843.754,1840.687,1872.64,1839.119,1840.057,3.697,0.2009,237443.0,262985.154
000006.SH,20030212,1840.057,1831.573,1841.874,1813.098,1828.598,11.459,0.6267,163547.0,170405.994
000006.SH,20030211,1828.598,1807.557,1828.927,1798.905,1810.397,18.201,1.0054,99808.0,103798.721
000006.SH,20030210,1810.397,1847.392,1847.392,1808.079,1849.334,-38.937,-2.1055,87700.0,79709.831
000006.SH,20030129,1849.334,1853.103,1860.096,1845.753,1851.965,-2.631,-0.1421,173230.0,183436.647
000006.SH,20030128,1851.965,1828.406,1857.431,1818.757,1828.079,23.886,1.3066,185674.0,189309.047
000006.SH,20030127,1828.079,1797.232,1835.768,1797.232,1795.402,32.677,1.82,149131.0,136566.988
000006.SH,20030124,1795.402,1778.101,1801.352,1771.672,1778.671,16.731,0.9406,118279.0,102262.353
000006.SH,20030123,1778.671,1800.377,1811.999,1775.963,1800.99,-22.319,-1.2393,130308.0,106708.927
000006.SH,20030122,1800.99,1798.975,1809.819,1792.966,1804.432,-3.442,-0.1908,151424.0,135596.149
000006.SH,20030121,1804.432,1847.134,1856.346,1803.972,1843.888,-39.456,-2.1398,201557.0,174526.128
000006.SH,20030120,1843.888,1825.507,1844.74,1802.469,1831.375,12.513,0.6833,164399.0,146508.858
000006.SH,20030117,1831.375,1860.185,1863.438,1823.25,1857.677,-26.302,-1.4159,235048.0,204693.837
000006.SH,20030116,1857.677,1816.618,1858.135,1813.486,1817.934,39.743,2.1862,258578.0,238763.164
000006.SH,20030115,1817.934,1811.305,1871.343,1803.922,1803.336,14.598,0.8095,384298.0,359030.687
000006.SH,20030114,1803.336,1725.185,1824.4,1716.553,1718.184,85.152,4.9559,356871.0,306861.603
000006.SH,20030113,1718.184,1722.698,1737.747,1711.935,1723.922,-5.738,-0.3328,80220.0,70816.031
000006.SH,20030110,1723.922,1746.921,1754.722,1722.909,1744.882,-20.96,-1.2012,151049.0,131299.285
000006.SH,20030109,1744.882,1719.198,1756.517,1701.73,1709.378,35.504,2.077,204855.0,173491.442
000006.SH,20030108,1709.378,1663.306,1711.113,1659.333,1664.44,44.938,2.6999,99094.0,83705.136
000006.SH,20030107,1664.44,1673.193,1692.074,1656.912,1672.62,-8.18,-0.4891,66910.0,57921.953
000006.SH,20030106,1672.62,1653.726,1672.731,1649.074,1657.37,15.25,0.9201,61679.0,53726.92
000006.SH,20030103,1657.37,1648.804,1672.789,1647.976,1657.468,-0.098,-0.0059,62059.0,52549.496
000006.SH,20030102,1657.468,1699.006,1699.673,1652.984,1706.429,-48.961,-2.8692,101279.0,85769.689
000006.SH,20021231,1706.429,1710.215,1727.568,1696.511,1710.39,-3.961,-0.2316,107370.0,95848.932
000006.SH,20021230,1710.39,1741.701,1745.535,1708.316,1753.121,-42.731,-2.4374,116100.0,100390.022
000006.SH,20021227,1753.121,1757.153,1769.991,1739.067,1762.399,-9.278,-0.5264,116891.0,98069.392
000006.SH,20021226,1762.399,1814.207,1833.101,1761.186,1815.915,-53.516,-2.9471,170731.0,150831.035
000006.SH,20021225,1815.915,1831.888,1843.952,1814.295,1832.77,-16.855,-0.9196,120671.0,104186.003
000006.SH,20021224,1832.77,1834.861,1836.767,1816.24,1835.978,-3.208,-0.1747,118516.0,108874.834
000006.SH,20021223,1835.978,1839.247,1858.038,1832.999,1838.067,-2.089,-0.1137,120619.0,110627.737
000006.SH,20021220,1838.067,1825.372,1846.45,1819.685,1826.225,11.842,0.6484,111094.0,93510.68
000006.SH,20021219,1826.225,1820.78,1826.603,1811.611,1821.95,4.275,0.2346,96940.0,87341.987
000006.SH,20021218,1821.95,1840.981,1853.341,1818.528,1839.968,-18.018,-0.9793,139085.0,126732.523
000006.SH,20021217,1839.968,1820.656,1845.145,1818.726,1822.262,17.706,0.9716,142913.0,125838.602
000006.SH,20021216,1822.262,1814.133,1830.537,1805.151,1809.752,12.51,0.6913,152254.0,129287.598
000006.SH,20021213,1809.752,1778.613,1817.543,1760.898,1793.812,15.94,0.8886,145185.0,120508.112
000006.SH,20021212,1793.812,1791.503,1818.903,1788.919,1793.005,0.807,0.045,116121.0,110521.549
000006.SH,20021211,1793.005,1770.984,1803.256,1756.0,1772.491,20.514,1.1574,133176.0,128637.195
000006.SH,20021210,1772.491,1809.651,1822.512,1770.912,1810.613,-38.122,-2.1055,123632.0,114457.279
000006.SH,20021209,1810.613,1812.506,1844.155,1799.595,1826.205,-15.592,-0.8538,113633.0,111114.902
000006.SH,20021206,1826.205,1788.912,1881.693,1767.604,1783.038,43.167,2.421,279737.0,280672.018
000006.SH,20021205,1783.038,1800.563,1800.793,1763.294,1807.913,-24.875,-1.3759,132870.0,116759.551
000006.SH,20021204,1807.913,1826.792,1850.061,1805.576,1801.392,6.521,0.362,366887.0,326308.857
000006.SH,20021203,1801.392,1760.331,1803.57,1759.716,1768.105,33.287,1.8826,126210.0,104121.191
000006.SH,20021202,1768.105,1825.41,1826.243,1767.874,1825.642,-57.537,-3.1516,141851.0,123329.116
000006.SH,20021129,1825.642,1769.894,1858.132,1757.08,1768.952,56.69,3.2047,343116.0,308712.19
000006.SH,20021128,1768.952,1708.664,1769.867,1702.92,1708.17,60.782,3.5583,136466.0,113524.32
000006.SH,20021127,1708.17,1689.804,1717.974,1674.212,1699.614,8.556,0.5034,138624.0,104900.2
000006.SH,20021126,1699.614,1746.645,1766.747,1698.065,1749.05,-49.436,-2.8264,116895.0,94647.578
000006.SH,20021125,1749.05,1741.63,1758.62,1725.798,1743.579,5.471,0.3138,121463.0,91957.974
000006.SH,20021122,1743.579,1749.095,1777.114,1718.696,1739.928,3.651,0.2098,138275.0,118437.257
000006.SH,20021121,1739.928,1798.132,1798.816,1739.304,1799.854,-59.926,-3.3295,128800.0,108190.412
000006.SH,20021120,1799.854,1870.46,1870.46,1790.622,1873.215,-73.361,-3.9163,128474.0,128634.888
000006.SH,20021119,1873.215,1852.54,1877.103,1843.001,1852.374,20.841,1.1251,95696.0,89536.033
000006.SH,20021118,1852.374,1896.575,1906.739,1849.779,1893.224,-40.85,-2.1577,122502.0,129733.743
000006.SH,20021115,1893.224,1893.857,1928.919,1888.704,1905.366,-12.142,-0.6373,130729.0,129665.848
000006.SH,20021114,1905.366,1953.367,1953.367,1898.888,1952.289,-46.923,-2.4035,103314.0,104934.771
000006.SH,20021113,1952.289,1944.227,1955.676,1921.428,1948.218,4.071,0.209,133741.0,122015.01
000006.SH,20021112,1948.218,1983.328,2000.579,1943.995,1983.307,-35.089,-1.7692,134834.0,129445.093
000006.SH,20021111,1983.307,2009.799,2024.9,1980.354,2009.794,-26.487,-1.3179,78383.0,82401.286
000006.SH,20021108,2009.794,2098.62,2106.432,2006.222,2074.592,-64.798,-3.1234,153839.0,165142.369
000006.SH,20021107,2074.592,2083.637,2095.905,2069.413,2087.0,-12.408,-0.5945,84916.0,105606.972
000006.SH,20021106,2087.0,2092.351,2094.96,2076.043,2094.282,-7.282,-0.3477,106738.0,137170.349
000006.SH,20021105,2094.282,2047.734,2105.379,2046.073,2046.356,47.926,2.342,231244.0,280132.91
000006.SH,20021104,2046.356,2022.957,2046.495,2018.563,2011.212,35.144,1.7474,78339.0,88718.752
000006.SH,20021101,2011.212,2016.406,2021.634,1996.302,2015.765,-4.553,-0.2259,47973.0,49992.397
000006.SH,20021031,2015.765,2014.842,2038.582,2008.867,2015.463,0.302,0.015,63858.0,82446.508
000006.SH,20021030,2015.463,2024.419,2026.811,2002.475,2027.364,-11.901,-0.587,64499.0,73813.655
000006.SH,20021029,2027.364,2021.206,2034.77,1994.898,2022.528,4.836,0.2391,79143.0,85470.275
000006.SH,20021028,2022.528,2043.91,2053.924,2021.687,2049.134,-26.606,-1.2984,93270.0,92695.677
000006.SH,20021025,2049.134,2074.739,2087.579,2046.182,2078.914,-29.78,-1.4325,90756.0,91898.682
000006.SH,20021024,2078.914,2108.354,2108.986,2076.112,2110.357,-31.443,-1.4899,72150.0,89361.044
000006.SH,20021023,2110.357,2119.986,2120.952,2093.75,2117.869,-7.512,-0.3547,92562.0,112893.244
000006.SH,20021022,2117.869,2090.449,2118.335,2088.808,2090.602,27.267,1.3043,120240.0,151160.865
000006.SH,20021021,2090.602,2087.412,2092.779,2075.395,2088.486,2.116,0.1013,71457.0,89566.606
000006.SH,20021018,2088.486,2061.57,2102.607,2057.072,2063.512,24.974,1.2103,142220.0,185586.353
000006.SH,20021017,2063.512,2099.146,2101.585,2059.295,2098.055,-34.543,-1.6464,72727.0,86301.542
000006.SH,20021016,2098.055,2060.757,2104.644,2060.055,2061.539,36.516,1.7713,99026.0,122496.51
000006.SH,20021015,2061.539,2082.935,2090.3,2059.24,2083.073,-21.534,-1.0338,51615.0,57519.224
000006.SH,20021014,2083.073,2056.985,2092.112,2044.843,2062.998,20.075,0.9731,73338.0,76140.553
000006.SH,20021011,2062.998,2073.032,2087.742,2058.43,2073.576,-10.578,-0.5101,61354.0,65246.698
000006.SH,20021010,2073.576,2071.1,2094.854,2066.907,2078.365,-4.789,-0.2304,70183.0,78136.705
000006.SH,20021009,2078.365,2122.891,2122.891,2073.362,2123.136,-44.771,-2.1087,117220.0,126854.953
000006.SH,20021008,2123.136,2122.065,2129.065,2096.965,2130.944,-7.808,-0.3664,75456.0,80322.255
000006.SH,20020927,2130.944,2141.222,2151.671,2121.28,2140.733,-9.789,-0.4573,83165.0,95145.789
000006.SH,20020926,2140.733,2168.743,2178.29,2140.151,2166.236,-25.503,-1.1773,104861.0,133030.439
000006.SH,20020925,2166.236,2169.713,2183.303,2160.332,2172.431,-6.195,-0.2852,90439.0,132541.714
000006.SH,20020924,2172.431,2180.486,2180.486,2166.785,2180.435,-8.004,-0.3671,97506.0,148430.452
000006.SH,20020923,2180.435,2163.496,2191.558,2160.109,2163.807,16.628,0.7685,95071.0,148589.027
000006.SH,20020920,2163.807,2192.773,2200.776,2159.407,2198.678,-34.871,-1.586,140976.0,196603.355
000006.SH,20020919,2198.678,2110.912,2222.654,2103.864,2110.558,88.12,4.1752,267473.0,368914.593
000006.SH,20020918,2110.558,2116.777,2123.287,2107.828,2118.504,-7.946,-0.3751,72650.0,95086.129
000006.SH,20020917,2118.504,2110.212,2125.117,2106.873,2109.964,8.54,0.4047,105459.0,108565.839
000006.SH,20020916,2109.964,2123.728,2124.137,2099.93,2128.776,-18.812,-0.8837,90166.0,97562.359
000006.SH,20020913,2128.776,2133.851,2135.077,2125.082,2132.076,-3.3,-0.1548,52097.0,52729.08
000006.SH,20020912,2132.076,2125.456,2145.027,2114.38,2119.396,12.68,0.5983,64271.0,90848.289
000006.SH,20020911,2119.396,2127.143,2134.712,2101.671,2125.622,-6.226,-0.2929,64260.0,74537.202
000006.SH,20020910,2125.622,2128.18,2136.49,2119.512,2131.923,-6.301,-0.2956,53410.0,57280.401
000006.SH,20020909,2131.923,2134.548,2135.661,2115.841,2140.693,-8.77,-0.4097,76795.0,82970.981
000006.SH,20020906,2140.693,2150.138,2160.773,2138.951,2151.812,-11.119,-0.5167,82605.0,84718.422
000006.SH,20020905,2151.812,2185.832,2192.886,2148.099,2188.153,-36.341,-1.6608,114616.0,116503.722
000006.SH,20020904,2188.153,2209.016,2211.518,2185.541,2206.267,-18.114,-0.821,76639.0,85297.032
000006.SH,20020903,2206.267,2207.902,2223.016,2204.086,2208.092,-1.825,-0.0827,58036.0,62480.878
000006.SH,20020902,2208.092,2215.404,2215.623,2204.682,2213.841,-5.749,-0.2597,60649.0,65180.12
000006.SH,20020830,2213.841,2207.955,2223.942,2207.398,2207.946,5.895,0.267,54917.0,62030.243
000006.SH,20020829,2207.946,2227.641,2231.972,2206.002,2227.205,-19.259,-0.8647,59880.0,70003.146
000006.SH,20020828,2227.205,2242.221,2244.685,2225.406,2237.604,-10.399,-0.4647,93106.0,107117.309
000006.SH,20020827,2237.604,2198.814,2239.255,2198.366,2199.188,38.416,1.7468,117668.0,134872.778
000006.SH,20020826,2199.188,2221.953,2223.9,2197.853,2223.31,-24.122,-1.085,63273.0,74819.18
000006.SH,20020823,2223.31,2237.244,2243.45,2220.102,2237.445,-14.135,-0.6317,86091.0,105797.948
000006.SH,20020822,2237.445,2210.715,2249.312,2209.585,2209.96,27.485,1.2437,177750.0,209509.19
000006.SH,20020821,2209.96,2199.204,2217.086,2194.574,2196.68,13.28,0.6045,101599.0,118716.686
000006.SH,20020820,2196.68,2159.817,2205.356,2159.108,2162.216,34.464,1.5939,100563.0,119935.708
000006.SH,20020819,2162.216,2170.295,2173.065,2158.228,2171.371,-9.155,-0.4216,37878.0,44326.976
000006.SH,20020816,2171.371,2152.325,2181.497,2137.971,2155.252,16.119,0.7479,63541.0,71457.953
